turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_value,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,label,location_value_1,location_value_2,moreloc_link,moreloc_link/_text,moreloc_link/_title,moreloc_link_numbers,summary_description,ialabel_value,date_value,date_value_numbers,savejob_label,email_link,email_link/_text,email_link/_title,more_label,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,matitem_link,matitem_link/_text,matitem_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_flag,mattext_link,mattext_link/_text,mattext_link/_title,related_label,related_link,related_link/_text,related_link/_title,_PAGE_NUMBER
http://www.indeed.com/rc/clk?jk=146526dd80bd47f1,Data Engineer,Data Engineer,The Boston Consulting Group,http://www.indeed.com/cmp/The-Boston-Consulting-Group/reviews?jcid=1ac14d2aeaedd5c2,37 reviews,The Boston Consulting Group reviews,37,-,"Los Angeles, CA",,,,,,"Data Engineers, together with Data Scientists, Scientific Modelers and Scientific Programmers, will be the core of the new Analytics Solutions service....",,9 days ago,9,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=The+Boston+Consulting+Group&l=Los+Angeles,+CA&nc=jasx","The Boston Consulting Group jobs in Los Angeles, CA",,"http://www.indeed.com/l-Los-Angeles,-CA-jobs.html",Los Angeles jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Engineer&l1=Los+Angeles%2C+CA,"Data Engineer salaries in Los Angeles, CA",,Learn more about working at,http://www.indeed.com/cmp/The-Boston-Consulting-Group?jk=146526dd80bd47f1&from=serp-more&campaignid=serp-more&jcid=1ac14d2aeaedd5c2,The Boston Consulting Group,,Related forums:,http://www.indeed.com/forum/cmp/The-Boston-Consulting-Group.html,The Boston Consulting Group,,19
http://www.indeed.com/rc/clk?jk=a38da28951a5a2b9,Data Scientist,Data Scientist,Walmart eCommerce,http://www.indeed.com/cmp/Walmart-Ecommerce/reviews?jcid=8c49e99f20f89e48,8 reviews,Walmart Ecommerce reviews,8,-,"Sunnyvale, CA",,,,,,"Data Scientists are responsible for researching new trends in the industry and utilizing up-to-date technology (for example, HBase, MapReduce, LAPack, Gurobi)...",,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Walmart-Ecommerce-l-Sunnyvale,-CA-jobs.html","Walmart eCommerce jobs in Sunnyvale, CA",,"http://www.indeed.com/l-Sunnyvale,-CA-jobs.html",Sunnyvale jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Sunnyvale%2C+CA,"Data Scientist salaries in Sunnyvale, CA",,Learn more about working at,http://www.indeed.com/cmp/Walmart-Ecommerce?jk=a38da28951a5a2b9&from=serp-more&campaignid=serp-more&jcid=8c49e99f20f89e48,Walmart Ecommerce,,Related forums:,http://www.indeed.com/forum/cmp/Walmart-Ecommerce.html,Walmart eCommerce,,19
http://www.indeed.com/rc/clk?jk=14b7b6b2312cacbb,Junior Data Scientist,Junior Data Scientist,Dell,http://www.indeed.com/cmp/Dell/reviews?jcid=0918a251e6902f97,"2,006 reviews",Dell reviews,2006,-,"Round Rock, TX 78664",,,,,,"Strong knowledge of data mining / predictive modeling tools such as TD Aster, SAS, R, Python or Statistica as well as proficient in SQL and exposure to Teradata...",,5 days ago,5,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Dell-l-Round-Rock,-TX-jobs.html","Dell jobs in Round Rock, TX",,"http://www.indeed.com/l-Round-Rock,-TX-jobs.html",Round Rock jobs,,Salary Search:,http://www.indeed.com/salary?q1=Junior+Data+Scientist&l1=Round+Rock%2C+TX,"Junior Data Scientist salaries in Round Rock, TX",,Learn more about working at,http://www.indeed.com/cmp/Dell?jk=14b7b6b2312cacbb&from=serp-more&campaignid=serp-more&jcid=0918a251e6902f97,Dell,,Related forums:,http://www.indeed.com/forum/cmp/Dell.html,Dell,,19
http://www.indeed.com/rc/clk?jk=059ae63e80745b07,Machine Learning (Entry Level),Machine Learning (Entry Level),Ip Heights,,,,,-,"Jersey City, NJ",,,,,,"We are looking for a machine learning expert who loves working with sensor data, loves developing new algorithms, is not afraid of challenging, open-ended...",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Ip-Heights-l-Jersey-City,-NJ-jobs.html","Ip Heights jobs in Jersey City, NJ",,"http://www.indeed.com/l-Jersey-City,-NJ-jobs.html",Jersey City jobs,,Salary Search:,http://www.indeed.com/salary?q1=Machine+Learning&l1=Jersey+City%2C+NJ,"Machine Learning salaries in Jersey City, NJ",,,http://www.indeed.com/forum/cmp/Ip-Heights.html,Ip Heights,,,,,,19
http://www.indeed.com/rc/clk?jk=9c7dd4230fc60d38,Data Scientist,Data Scientist,Rocket Industrial,,,,,-,"Wausau, WI 54401",,,,,,"Health, Dental and Vision insurance, Voluntary Life/AD&D, flex spending, H S A, 401K with company match, company sponsored life insurance/AD&D and short and...",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Rocket-Industrial-l-Wausau,-WI-jobs.html","Rocket Industrial jobs in Wausau, WI",,"http://www.indeed.com/l-Wausau,-WI-jobs.html",Wausau jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Wausau%2C+WI,"Data Scientist salaries in Wausau, WI",,Learn more about working at,http://www.indeed.com/cmp/Rocket-Industrial?jk=9c7dd4230fc60d38&from=serp-more&campaignid=serp-more&jcid=54a53324487dc9ce,Rocket Industrial,,Related forums:,http://www.indeed.com/forum/cmp/Rocket-Industrial.html,Rocket Industrial,,19
http://www.indeed.com/cmp/IT-TRAIL-BLAZERS-CONSULTING-PVT-LTD/jobs/Data-Scientist-608302b2b9d9e951?r=1,Data Scientist,Data Scientist,IT TRAIL BLAZERS CONSULTING PVT LTD,,,,,-,"Troy, MI",,,,,,"Advanced degree in Computer Science, Applied Statistics, Mathematics, Engineering or Operations Research.Industry experience in Data analytics/BI, Data modeling...",Easily apply,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=IT+Trail+Blazers+Consulting+Pvt+Ltd&l=Troy,+MI&nc=jasx","IT TRAIL BLAZERS CONSULTING PVT LTD jobs in Troy, MI",,"http://www.indeed.com/l-Troy,-MI-jobs.html",Troy jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Troy%2C+MI,"Data Scientist salaries in Troy, MI",,,http://www.indeed.com/forum/cmp/IT-Trail-Blazers-Consulting-Pvt-Ltd.html,IT TRAIL BLAZERS CONSULTING PVT LTD,,,,,,19
http://www.indeed.com/rc/clk?jk=4a5b4a504021f340,Data Scientist Intern,Data Scientist Intern,Mitre Corporation,http://www.indeed.com/cmp/Mitre-Corporation/reviews?jcid=fd03a1a845b02aae,90 reviews,Mitre Corporation reviews,90,-,"McLean, VA",,,,,,MITRE is seeking a summer project intern for an exciting opportunity to develop a research paper and Open source-based prototype visualization application to...,,2 days ago,2,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Mitre+Corporation&l=McLean,+VA&nc=jasx","Mitre Corporation jobs in McLean, VA",,"http://www.indeed.com/l-McLean,-VA-jobs.html",McLean jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist+Intern&l1=McLean%2C+VA,"Data Scientist Intern salaries in McLean, VA",,Learn more about working at,http://www.indeed.com/cmp/Mitre-Corporation?jk=4a5b4a504021f340&from=serp-more&campaignid=serp-more&jcid=fd03a1a845b02aae,Mitre Corporation,,Related forums:,http://www.indeed.com/forum/cmp/Mitre-Corporation.html,Mitre Corporation,,19
http://www.indeed.com/cmp/TriTech-Enterprise-Systems/jobs/Data-Scientist-5ba510cf2ad9d9b2?r=1,Data Scientist,Data Scientist,TriTech Enterprise Systems,,,,,-,"Washington, DC",,,,,,"Large-scale data analysis and consumption, including extensive experience in data cleaning:. Work with both internal and external customers to locate and...",Easily apply,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Tritech-Enterprise-Systems-l-Washington,-DC-jobs.html","TriTech Enterprise Systems jobs in Washington, DC",,"http://www.indeed.com/l-Washington,-DC-jobs.html",Washington jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Washington%2C+DC,"Data Scientist salaries in Washington, DC",,,http://www.indeed.com/forum/cmp/Tritech-Enterprise-Systems-1.html,TriTech Enterprise Systems,,,,,,19
http://www.indeed.com/rc/clk?jk=06fa257274d4e736,McKinsey Solutions - Ingenuity - Data Scientist,McKinsey Solutions - Ingenuity - Data Scientist,McKinsey & Company,http://www.indeed.com/cmp/Mckinsey-&-Company/reviews?jcid=6576e7250aa78c3c,143 reviews,Mckinsey & Company reviews,143,-,"New York, NY 10022",(Midtown area),,,,,"Under the coordination of the Solution Manager, the Data Scientist will support all levels of analyses and model builds across the Solution for its clients, as...",,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Mckinsey-&-Company-l-New-York,-NY-jobs.html","McKinsey & Company jobs in New York, NY",,"http://www.indeed.com/l-New-York,-NY-jobs.html",New York jobs,,Salary Search:,http://www.indeed.com/salary?q1=Mckinsey+Solution&l1=New+York%2C+NY,"Mckinsey Solution salaries in New York, NY",,Learn more about working at,http://www.indeed.com/cmp/Mckinsey-&-Company?jk=06fa257274d4e736&from=serp-more&campaignid=serp-more&jcid=6576e7250aa78c3c,Mckinsey & Company,,Related forums:,http://www.indeed.com/forum/cmp/Mckinsey-%26-Company.html,McKinsey & Company,,19
http://www.indeed.com/cmp/TransVoyant/jobs/Data-Scientist-02f8a22be3ea6228?r=1,Data Scientist,Data Scientist,TransVoyant,,,,,-,"Johnstown, PA 15901",,,,,,Understanding of HDFS and data analytics tools to exploit massive sets of TransVoyant data (e.g. The ideal candidate will structure data and create the...,Easily apply,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Transvoyant-l-Johnstown,-PA-jobs.html","TransVoyant jobs in Johnstown, PA",,"http://www.indeed.com/l-Johnstown,-PA-jobs.html",Johnstown jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Johnstown%2C+PA,"Data Scientist salaries in Johnstown, PA",,Learn more about working at,http://www.indeed.com/cmp/Transvoyant-3?jk=02f8a22be3ea6228&from=serp-more&campaignid=serp-more&jcid=476f47a13e0612de,Transvoyant,,Related forums:,http://www.indeed.com/forum/cmp/Transvoyant-3.html,TransVoyant,,19
http://www.indeed.com/rc/clk?jk=60816f441ad3606d,Senior Data Scientist/SPSS Specialist,Senior Data Scientist/SPSS Specialist,IBM,http://www.indeed.com/cmp/IBM/reviews?jcid=de71a49b535e21cb,"7,120 reviews",IBM reviews,7120,-,"Buffalo, NY",,,,,,"In addition, this role will apply real-world data analytics to analyze large data sets to provide innovative and analytically sound consulting deliverables and...",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-IBM-l-Buffalo,-NY-jobs.html","IBM jobs in Buffalo, NY",,"http://www.indeed.com/l-Buffalo,-NY-jobs.html",Buffalo jobs,,Salary Search:,http://www.indeed.com/salary?q1=Senior+Data+Scientist+Spss+Specialist&l1=Buffalo%2C+NY,"Senior Data Scientist Spss Specialist salaries in Buffalo, NY",,Learn more about working at,http://www.indeed.com/cmp/IBM?jk=60816f441ad3606d&from=serp-more&campaignid=serp-more&jcid=de71a49b535e21cb,IBM,,Related forums:,http://www.indeed.com/forum/cmp/IBM.html,IBM,,20
http://www.indeed.com/cmp/Finagraph/jobs/Data-Scientist-5829d56b85847495?r=1,Data Scientist,Data Scientist,Finagraph,,,,,-,"Mercer Island, WA 98040",,,,,,"The ideal candidate is an independent, solution-oriented thinker with a strong background processing huge data sets, applying analytical rigor and statistical...",Easily apply,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Finagraph-l-Mercer-Island,-WA-jobs.html","Finagraph jobs in Mercer Island, WA",,"http://www.indeed.com/l-Mercer-Island,-WA-jobs.html",Mercer Island jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Mercer+Island%2C+WA,"Data Scientist salaries in Mercer Island, WA",,Learn more about working at,http://www.indeed.com/cmp/Finagraph-1?jk=5829d56b85847495&from=serp-more&campaignid=serp-more&jcid=036af8ed112170ce,Finagraph,,Related forums:,http://www.indeed.com/forum/cmp/Finagraph-1.html,Finagraph,,20
http://www.indeed.com/cmp/Terminal-Contacts-LLC/jobs/Junior-Data-Scientist-ac6571c535921117?r=1,Jr. Data Scientist,Jr. Data Scientist,Terminal Contacts LLC,,,,,-,"Auburn Hills, MI",,,,,,"Data Scientist works on research ideas, prototypes and proofs of concepts both in collaboration with other data scientists and business analysts....",Easily apply,20 days ago,20,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Terminal+Contacts+LLC&l=Auburn+Hills,+MI&nc=jasx","Terminal Contacts LLC jobs in Auburn Hills, MI",,"http://www.indeed.com/l-Auburn-Hills,-MI-jobs.html",Auburn Hills jobs,,Salary Search:,http://www.indeed.com/salary?q1=Junior+Data+Scientist&l1=Auburn+Hills%2C+MI,"Junior Data Scientist salaries in Auburn Hills, MI",,,http://www.indeed.com/forum/cmp/Terminal-Contacts-LLC.html,Terminal Contacts LLC,,,,,,20
http://www.indeed.com/rc/clk?jk=64d0e49694a25ce9,Data Scientist,Data Scientist,Tremor Video,,,,,-,"Boston, MA",,,,,,Passion for “playing” with tons of data and supporting scientific experiments to improve and validate the performance of algorithms....,Easily apply,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Tremor-Video-l-Boston,-MA-jobs.html","Tremor Video jobs in Boston, MA",,"http://www.indeed.com/l-Boston,-MA-jobs.html",Boston jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Boston%2C+MA,"Data Scientist salaries in Boston, MA",,Learn more about working at,http://www.indeed.com/cmp/Tremor-Video?jk=64d0e49694a25ce9&from=serp-more&campaignid=serp-more&jcid=dbb73e1f44ce1cf6,Tremor Video,,Related forums:,http://www.indeed.com/forum/cmp/Tremor-Video.html,Tremor Video,,20
"http://www.indeed.com/cmp/AnthroTronix,-Inc./jobs/Data-Scientist-1fa0f9e218590f2c?r=1",Data Scientist,Data Scientist,"AnthroTronix, Inc.",,,,,-,"Silver Spring, MD 20910",,,,,,"The Data Scientist will lead efforts to design research studies using electronic health data, develop analysis protocols, analyze quantitative data, perform...",Easily apply,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Anthrotronix,+Inc&l=Silver+Spring,+MD&nc=jasx","AnthroTronix, Inc. jobs in Silver Spring, MD",,"http://www.indeed.com/l-Silver-Spring,-MD-jobs.html",Silver Spring jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Silver+Spring%2C+MD,"Data Scientist salaries in Silver Spring, MD",,Learn more about working at,"http://www.indeed.com/cmp/Anthrotronix,-Inc.-1?jk=1fa0f9e218590f2c&from=serp-more&campaignid=serp-more&jcid=fa7264dd4394c29b","Anthrotronix, Inc.",,,,,,20
http://www.indeed.com/rc/clk?jk=636f730c4381a6f8,Full-Stack Data Scientist,Full-Stack Data Scientist,Mines.io,,,,,-,"San Francisco, CA",,,,,,We expect you to have a strong mathematical background and be well versed in statistics and machine learning....,Easily apply,4 days ago,4,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Mines-Io-l-San-Francisco,-CA-jobs.html","Mines.io jobs in San Francisco, CA",,"http://www.indeed.com/l-San-Francisco,-CA-jobs.html",San Francisco jobs,,Salary Search:,http://www.indeed.com/salary?q1=Full+Stack+Data+Scientist&l1=San+Francisco%2C+CA,"Full Stack Data Scientist salaries in San Francisco, CA",,,,,,,,,,20
http://www.indeed.com/rc/clk?jk=5c348b13328acf8a,Data Scientist,Data Scientist,Marketing ROI,,,,,-,"Boston, MA",,,,,,Altman Vilandrie – Data Scientist - MROI. Altman Vilandrie & Company delivers actionable data-driven results to our clients The Marketing ROI practice has been...,,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Marketing-Roi-l-Boston,-MA-jobs.html","Marketing ROI jobs in Boston, MA",,"http://www.indeed.com/l-Boston,-MA-jobs.html",Boston jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Boston%2C+MA,"Data Scientist salaries in Boston, MA",,Learn more about working at,http://www.indeed.com/cmp/Marketing-Roi?jk=5c348b13328acf8a&from=serp-more&campaignid=serp-more&jcid=6c2108493e48a27d,Marketing Roi,,Related forums:,http://www.indeed.com/forum/cmp/Marketing-Roi.html,Marketing ROI,,20
http://www.indeed.com/rc/clk?jk=ffb3869d18522b0b,Data Scientist,Data Scientist,The MathWorks,http://www.indeed.com/cmp/The-Mathworks/reviews?jcid=93a6bc2c959988c6,32 reviews,The Mathworks reviews,32,-,"Natick, MA 01760",,,,,,Familiarity with machine learning and statistical analysis of data. Perform Data Mining to gain insight into our system performance....,,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-The-Mathworks-l-Natick,-MA-jobs.html","The MathWorks jobs in Natick, MA",,"http://www.indeed.com/l-Natick,-MA-jobs.html",Natick jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Natick%2C+MA,"Data Scientist salaries in Natick, MA",,Learn more about working at,http://www.indeed.com/cmp/The-Mathworks?jk=ffb3869d18522b0b&from=serp-more&campaignid=serp-more&jcid=93a6bc2c959988c6,The Mathworks,,Related forums:,http://www.indeed.com/forum/cmp/The-Mathworks.html,The MathWorks,,20
http://www.indeed.com/rc/clk?jk=522ddca4220db321,Data Scientist - Merchandising Analyst,Data Scientist - Merchandising Analyst,Dealer Tire,http://www.indeed.com/cmp/Dealer-Tire/reviews?jcid=e7636a46005567c3,30 reviews,Dealer Tire reviews,30,-,"Cleveland, OH",,,,,,Develop and provide analyses to identify trends and actionable insights mined from available sales data; Data Scientist - Merchandising Analyst....,,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Dealer-Tire-l-Cleveland,-OH-jobs.html","Dealer Tire jobs in Cleveland, OH",,"http://www.indeed.com/l-Cleveland,-OH-jobs.html",Cleveland jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Cleveland%2C+OH,"Data Scientist salaries in Cleveland, OH",,Learn more about working at,http://www.indeed.com/cmp/Dealer-Tire?jk=522ddca4220db321&from=serp-more&campaignid=serp-more&jcid=e7636a46005567c3,Dealer Tire,,Related forums:,http://www.indeed.com/forum/cmp/Dealer-Tire.html,Dealer Tire,,20
